population,image_index,image_id,class_index,snr_db,seed,family,mode,arm,header_accepted,body_crc_accepted,header_false_acceptance,header_fields_correct,payload_bits_correct,source_complete,source_correct,accepted_correct,source_bit_error_rate,candidate_prefix_scales,receiver_label,arithmetic_padding_reads,source_error,image_index_in_archive,prefix_sha256,source_pixels_sha256,received_sha256,transmitted_sha256,raw_payload_bits,actual_payload_bits,attempted_arithmetic_bits,arithmetic_length_field,raw_fallback,header_uses,data_uses,complex_uses,total_energy,header_payload_bits,header_crc_bits,header_tail_bits,header_coded_bits,data_crc_bits,data_tail_bits,data_mother_coded_bits,data_coded_bits,data_information_rate,psnr_db,lpips,dino
development,49,n03220513/ILSVRC2012_val_00006359_n03220513,538,4.0,2003,raw,8,raw_m8,1,1,0,1,1,1,1,1,0.0,8,538,0,,15,7228ea67988f68206b9a3715dd4dca41b5efe527eb62755d5ad3dab5a5ebaeb3,6c47747b22fef34c608caa6ff8c1bf614884668716eea442f2a7c7c6ba1256cf,5184ec3b1b7e73eacc15631f0ee35d7f69372c55f20b7c748f500decb322341a,b92a2e2d3dea8d2c3da50f4c0598cd7f5c5d1d63dc6a3ad551267873f8c3727e,3060,3060,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,6164,5984,0.5150401069518716,18.774852752685547,0.16965122520923615,0.8284558057785034
development,49,n03220513/ILSVRC2012_val_00006359_n03220513,538,4.0,2003,raw,9,raw_m9,1,0,0,1,0,1,0,0,0.266312893081761,9,538,0,,20,bf2338d176eaa6ae6abab115618e489333a25b287ee6dbfe2e87086ae2918cdb,6c47747b22fef34c608caa6ff8c1bf614884668716eea442f2a7c7c6ba1256cf,e1ab8e2d7c59caad03e1ceefc9a436f744b8c7e7ed8dc95d30fa6288cf9f1203,0ba383d06095c9ef95e5a487e331856f501d9b4cec88749f55cd8f5ddd5d749c,5088,5088,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,10220,5984,0.8539438502673797,13.719697952270508,0.50506192445755,0.05506013333797455
development,49,n03220513/ILSVRC2012_val_00006359_n03220513,538,4.0,2003,arithmetic,7,arithmetic_m7,1,1,0,1,1,1,1,1,0.0,7,538,30,,3,206a4e9b23cbbdb12ce44ae5476b028bd3559a2b54dfedb758f5fc50cc4baa89,6c47747b22fef34c608caa6ff8c1bf614884668716eea442f2a7c7c6ba1256cf,c412c1a62ff44a0fe027ad5f353bff1759126e8dce63c93dfd7929712cd17f6e,833b6c73b53c348940b63341fdc3b4b4a62020c1c4bebd7b932b4b0a782b24d6,1860,1567,1567,1567,False,94,2966,3060,6120.0,25,16,6,188,16,6,3178,5932,0.26786918408631155,17.350587844848633,0.2540036141872406,0.7763766050338745
development,49,n03220513/ILSVRC2012_val_00006359_n03220513,538,4.0,2003,arithmetic,8,arithmetic_m8,1,1,0,1,1,1,1,1,0.0,8,538,30,,15,7228ea67988f68206b9a3715dd4dca41b5efe527eb62755d5ad3dab5a5ebaeb3,6c47747b22fef34c608caa6ff8c1bf614884668716eea442f2a7c7c6ba1256cf,3e9a7ad00ce849bd3027f3dd801fbee5917b3bdfd6f7919c6c9d884595ac5ec5,31ad72c0ad54759bcb69d0b7476471562709e012f416c72df4ac131cdff886b9,3060,2525,2525,2525,False,94,2966,3060,6120.0,25,16,6,188,16,6,5094,5932,0.429366149696561,18.774852752685547,0.16965122520923615,0.8284558057785034
development,49,n03220513/ILSVRC2012_val_00006359_n03220513,538,4.0,2003,arithmetic,9,arithmetic_m9,1,0,0,1,0,1,0,0,0.37735849056603776,9,538,99,,21,c6f6c7324f4f7337e1a9c346e6f6b14eb53d91963fdc4ddb100525b6f162c678,6c47747b22fef34c608caa6ff8c1bf614884668716eea442f2a7c7c6ba1256cf,bd2f85ec553579251cb80cbe43e8c980fa8ccb7ebceb5b64652c9d53b5e9e466,2e7f79a0a2bc4cb9efb7cdac5fc45bd48df9840e4660c1d6cf553eeb45d56195,5088,4048,4048,4048,False,94,2966,3060,6120.0,25,16,6,188,16,6,8140,5932,0.6861092380310182,15.477506637573242,0.3085753917694092,0.6500479578971863
development,49,n03220513/ILSVRC2012_val_00006359_n03220513,538,5.0,2001,raw,7,raw_m7,1,1,0,1,1,1,1,1,0.0,7,538,0,,3,206a4e9b23cbbdb12ce44ae5476b028bd3559a2b54dfedb758f5fc50cc4baa89,6c47747b22fef34c608caa6ff8c1bf614884668716eea442f2a7c7c6ba1256cf,77929ec3939a94095caf56e1d65405c6fb1da1fa8e79b4d59520db10af9a2c47,5cf1db0b0f4057c693dbb2954afdd1d8bf944c145a5e34b718fc09b4d8dfe779,1860,1860,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,3764,5984,0.3145053475935829,17.350587844848633,0.2540036141872406,0.7763766050338745
development,49,n03220513/ILSVRC2012_val_00006359_n03220513,538,5.0,2001,raw,8,raw_m8,1,1,0,1,1,1,1,1,0.0,8,538,0,,15,7228ea67988f68206b9a3715dd4dca41b5efe527eb62755d5ad3dab5a5ebaeb3,6c47747b22fef34c608caa6ff8c1bf614884668716eea442f2a7c7c6ba1256cf,05ae79b6fd8a0a56cbc48b0a29356dabdf9a5eb2d08b43ecdcde3c1cc3395d96,b92a2e2d3dea8d2c3da50f4c0598cd7f5c5d1d63dc6a3ad551267873f8c3727e,3060,3060,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,6164,5984,0.5150401069518716,18.774852752685547,0.16965122520923615,0.8284558057785034
development,49,n03220513/ILSVRC2012_val_00006359_n03220513,538,5.0,2001,raw,9,raw_m9,1,0,0,1,0,1,0,0,0.05051100628930818,9,538,0,,22,f9a707e1a98a017cd7f4cf2fceedfb86443a5f75fdc44e3b485ca7e1444868ee,6c47747b22fef34c608caa6ff8c1bf614884668716eea442f2a7c7c6ba1256cf,1dbf4ce004248c89fc3d1ef4ab6c67a50a73f9a0d567aa926842d8032ac3ca8f,0ba383d06095c9ef95e5a487e331856f501d9b4cec88749f55cd8f5ddd5d749c,5088,5088,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,10220,5984,0.8539438502673797,19.65923500061035,0.15656903386116028,0.8846759796142578
development,49,n03220513/ILSVRC2012_val_00006359_n03220513,538,5.0,2001,arithmetic,7,arithmetic_m7,1,1,0,1,1,1,1,1,0.0,7,538,30,,3,206a4e9b23cbbdb12ce44ae5476b028bd3559a2b54dfedb758f5fc50cc4baa89,6c47747b22fef34c608caa6ff8c1bf614884668716eea442f2a7c7c6ba1256cf,c6b77875b2b00045e1f70648b181c634914f9b3e86a850851c80b8435c62aa96,833b6c73b53c348940b63341fdc3b4b4a62020c1c4bebd7b932b4b0a782b24d6,1860,1567,1567,1567,False,94,2966,3060,6120.0,25,16,6,188,16,6,3178,5932,0.26786918408631155,17.350587844848633,0.2540036141872406,0.7763766050338745
development,49,n03220513/ILSVRC2012_val_00006359_n03220513,538,5.0,2001,arithmetic,8,arithmetic_m8,1,1,0,1,1,1,1,1,0.0,8,538,30,,15,7228ea67988f68206b9a3715dd4dca41b5efe527eb62755d5ad3dab5a5ebaeb3,6c47747b22fef34c608caa6ff8c1bf614884668716eea442f2a7c7c6ba1256cf,244cf99894be3e7930526cea4daef45d8db46630f5704815183f7907b763c822,31ad72c0ad54759bcb69d0b7476471562709e012f416c72df4ac131cdff886b9,3060,2525,2525,2525,False,94,2966,3060,6120.0,25,16,6,188,16,6,5094,5932,0.429366149696561,18.774852752685547,0.16965122520923615,0.8284558057785034
development,49,n03220513/ILSVRC2012_val_00006359_n03220513,538,5.0,2001,arithmetic,9,arithmetic_m9,1,0,0,1,0,1,0,0,0.2059748427672956,9,538,0,,23,2bdb3b28466e4b576ce9ac25afb91284872ad1b102751e9f5889df6c3d681802,6c47747b22fef34c608caa6ff8c1bf614884668716eea442f2a7c7c6ba1256cf,b97291bba4fa2958bc784ea83957376351ee977b9a8fa77ba1ff626dbb77fb29,2e7f79a0a2bc4cb9efb7cdac5fc45bd48df9840e4660c1d6cf553eeb45d56195,5088,4048,4048,4048,False,94,2966,3060,6120.0,25,16,6,188,16,6,8140,5932,0.6861092380310182,19.025230407714844,0.1695275902748108,0.8496854901313782
development,49,n03220513/ILSVRC2012_val_00006359_n03220513,538,5.0,2002,raw,7,raw_m7,1,1,0,1,1,1,1,1,0.0,7,538,0,,3,206a4e9b23cbbdb12ce44ae5476b028bd3559a2b54dfedb758f5fc50cc4baa89,6c47747b22fef34c608caa6ff8c1bf614884668716eea442f2a7c7c6ba1256cf,430e2f25d5fd3fd68a666d3dcc7d5e868a4c2af9f35fd3942fe596a8cdc69377,5cf1db0b0f4057c693dbb2954afdd1d8bf944c145a5e34b718fc09b4d8dfe779,1860,1860,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,3764,5984,0.3145053475935829,17.350587844848633,0.2540036141872406,0.7763766050338745
development,49,n03220513/ILSVRC2012_val_00006359_n03220513,538,5.0,2002,raw,8,raw_m8,1,1,0,1,1,1,1,1,0.0,8,538,0,,15,7228ea67988f68206b9a3715dd4dca41b5efe527eb62755d5ad3dab5a5ebaeb3,6c47747b22fef34c608caa6ff8c1bf614884668716eea442f2a7c7c6ba1256cf,349805922885ed744113ee4fc790752075e959850c2f940bc2c8955788021c52,b92a2e2d3dea8d2c3da50f4c0598cd7f5c5d1d63dc6a3ad551267873f8c3727e,3060,3060,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,6164,5984,0.5150401069518716,18.774852752685547,0.16965122520923615,0.8284558057785034
development,49,n03220513/ILSVRC2012_val_00006359_n03220513,538,5.0,2002,raw,9,raw_m9,1,0,0,1,0,1,0,0,0.0752751572327044,9,538,0,,24,df7199588ca3cd553a8c432096146ae1d94604f4534b92f3b905ab08e0e97aab,6c47747b22fef34c608caa6ff8c1bf614884668716eea442f2a7c7c6ba1256cf,7f9a8d89946e2b8e005ee59ba9ead47b2ca4d604e9485efb4feaf75f8cf495ff,0ba383d06095c9ef95e5a487e331856f501d9b4cec88749f55cd8f5ddd5d749c,5088,5088,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,10220,5984,0.8539438502673797,18.2603816986084,0.2682357430458069,0.6488305926322937
development,49,n03220513/ILSVRC2012_val_00006359_n03220513,538,5.0,2002,arithmetic,7,arithmetic_m7,1,1,0,1,1,1,1,1,0.0,7,538,30,,3,206a4e9b23cbbdb12ce44ae5476b028bd3559a2b54dfedb758f5fc50cc4baa89,6c47747b22fef34c608caa6ff8c1bf614884668716eea442f2a7c7c6ba1256cf,91c6624b0a38c74129c8694d4a5902dad76e228d895db25083d0d02a0e5965a3,833b6c73b53c348940b63341fdc3b4b4a62020c1c4bebd7b932b4b0a782b24d6,1860,1567,1567,1567,False,94,2966,3060,6120.0,25,16,6,188,16,6,3178,5932,0.26786918408631155,17.350587844848633,0.2540036141872406,0.7763766050338745
development,49,n03220513/ILSVRC2012_val_00006359_n03220513,538,5.0,2002,arithmetic,8,arithmetic_m8,1,1,0,1,1,1,1,1,0.0,8,538,30,,15,7228ea67988f68206b9a3715dd4dca41b5efe527eb62755d5ad3dab5a5ebaeb3,6c47747b22fef34c608caa6ff8c1bf614884668716eea442f2a7c7c6ba1256cf,1dbf7d7e3a5143edc73cbb578270c5267b95d9e9a86769066ecaad23b240d554,31ad72c0ad54759bcb69d0b7476471562709e012f416c72df4ac131cdff886b9,3060,2525,2525,2525,False,94,2966,3060,6120.0,25,16,6,188,16,6,5094,5932,0.429366149696561,18.774852752685547,0.16965122520923615,0.8284558057785034
development,49,n03220513/ILSVRC2012_val_00006359_n03220513,538,5.0,2002,arithmetic,9,arithmetic_m9,1,1,0,1,1,1,1,1,0.0,9,538,30,,25,70bea4dfe21014166ee8aea68a5ae8530433f49ae9206f7667c8a17303dfbcaf,6c47747b22fef34c608caa6ff8c1bf614884668716eea442f2a7c7c6ba1256cf,a0fc25611c2b47c4463f0d7164d41645619cd2be02bd5fec5bea3a8023bf2af1,2e7f79a0a2bc4cb9efb7cdac5fc45bd48df9840e4660c1d6cf553eeb45d56195,5088,4048,4048,4048,False,94,2966,3060,6120.0,25,16,6,188,16,6,8140,5932,0.6861092380310182,20.770462036132812,0.12565234303474426,0.9017272591590881
development,49,n03220513/ILSVRC2012_val_00006359_n03220513,538,5.0,2003,raw,7,raw_m7,1,1,0,1,1,1,1,1,0.0,7,538,0,,3,206a4e9b23cbbdb12ce44ae5476b028bd3559a2b54dfedb758f5fc50cc4baa89,6c47747b22fef34c608caa6ff8c1bf614884668716eea442f2a7c7c6ba1256cf,62bbc543d8745f43ce39a9548d21b8fda145110ab1b1909257f2ecc59065c3b1,5cf1db0b0f4057c693dbb2954afdd1d8bf944c145a5e34b718fc09b4d8dfe779,1860,1860,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,3764,5984,0.3145053475935829,17.350587844848633,0.2540036141872406,0.7763766050338745
development,49,n03220513/ILSVRC2012_val_00006359_n03220513,538,5.0,2003,raw,8,raw_m8,1,1,0,1,1,1,1,1,0.0,8,538,0,,15,7228ea67988f68206b9a3715dd4dca41b5efe527eb62755d5ad3dab5a5ebaeb3,6c47747b22fef34c608caa6ff8c1bf614884668716eea442f2a7c7c6ba1256cf,60d5add73c267968ff1cd3825593ed63c85834388e15159d3d5db1bb54b591ce,b92a2e2d3dea8d2c3da50f4c0598cd7f5c5d1d63dc6a3ad551267873f8c3727e,3060,3060,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,6164,5984,0.5150401069518716,18.774852752685547,0.16965122520923615,0.8284558057785034
development,49,n03220513/ILSVRC2012_val_00006359_n03220513,538,5.0,2003,raw,9,raw_m9,1,0,0,1,0,1,0,0,0.03852201257861635,9,538,0,,26,aaa0df49dcc65d266d89c01b0c7092a84ca11f9a80f8e53bbdd1571a25e63859,6c47747b22fef34c608caa6ff8c1bf614884668716eea442f2a7c7c6ba1256cf,e7ce9bc5fa080acce404f72ee41f1edd41e9307adf8c4f16a7ba88351ad6a5ab,0ba383d06095c9ef95e5a487e331856f501d9b4cec88749f55cd8f5ddd5d749c,5088,5088,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,10220,5984,0.8539438502673797,18.399288177490234,0.18863870203495026,0.8608294725418091
development,49,n03220513/ILSVRC2012_val_00006359_n03220513,538,5.0,2003,arithmetic,7,arithmetic_m7,1,1,0,1,1,1,1,1,0.0,7,538,30,,3,206a4e9b23cbbdb12ce44ae5476b028bd3559a2b54dfedb758f5fc50cc4baa89,6c47747b22fef34c608caa6ff8c1bf614884668716eea442f2a7c7c6ba1256cf,3b6dcd4a84a29578702bc6cd13f7ab236cea007a4664e54ecb61f13befae0f6b,833b6c73b53c348940b63341fdc3b4b4a62020c1c4bebd7b932b4b0a782b24d6,1860,1567,1567,1567,False,94,2966,3060,6120.0,25,16,6,188,16,6,3178,5932,0.26786918408631155,17.350587844848633,0.2540036141872406,0.7763766050338745
development,49,n03220513/ILSVRC2012_val_00006359_n03220513,538,5.0,2003,arithmetic,8,arithmetic_m8,1,1,0,1,1,1,1,1,0.0,8,538,30,,15,7228ea67988f68206b9a3715dd4dca41b5efe527eb62755d5ad3dab5a5ebaeb3,6c47747b22fef34c608caa6ff8c1bf614884668716eea442f2a7c7c6ba1256cf,b278d4c98c249162130b0564aad753a6d905997a27613586ebe592646ebb47bf,31ad72c0ad54759bcb69d0b7476471562709e012f416c72df4ac131cdff886b9,3060,2525,2525,2525,False,94,2966,3060,6120.0,25,16,6,188,16,6,5094,5932,0.429366149696561,18.774852752685547,0.16965122520923615,0.8284558057785034
development,49,n03220513/ILSVRC2012_val_00006359_n03220513,538,5.0,2003,arithmetic,9,arithmetic_m9,1,0,0,1,0,1,0,0,0.029284591194968554,9,538,35,,27,ec248337381f19254e1376f279f426ce027bf748a5f4985dffe72a86b7c4628a,6c47747b22fef34c608caa6ff8c1bf614884668716eea442f2a7c7c6ba1256cf,7c785c0706c6032b0c162f613080211b593c7d71665611149915cd88613cda76,2e7f79a0a2bc4cb9efb7cdac5fc45bd48df9840e4660c1d6cf553eeb45d56195,5088,4048,4048,4048,False,94,2966,3060,6120.0,25,16,6,188,16,6,8140,5932,0.6861092380310182,20.621112823486328,0.1349276304244995,0.8989686965942383
development,49,n03220513/ILSVRC2012_val_00006359_n03220513,538,6.0,2001,raw,7,raw_m7,1,1,0,1,1,1,1,1,0.0,7,538,0,,3,206a4e9b23cbbdb12ce44ae5476b028bd3559a2b54dfedb758f5fc50cc4baa89,6c47747b22fef34c608caa6ff8c1bf614884668716eea442f2a7c7c6ba1256cf,848626d7e77b4f7a06da5ada2d1763ef18f8b5ca5c7e32d6308dba297b700cab,5cf1db0b0f4057c693dbb2954afdd1d8bf944c145a5e34b718fc09b4d8dfe779,1860,1860,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,3764,5984,0.3145053475935829,17.350587844848633,0.2540036141872406,0.7763766050338745
development,49,n03220513/ILSVRC2012_val_00006359_n03220513,538,6.0,2001,raw,8,raw_m8,1,1,0,1,1,1,1,1,0.0,8,538,0,,15,7228ea67988f68206b9a3715dd4dca41b5efe527eb62755d5ad3dab5a5ebaeb3,6c47747b22fef34c608caa6ff8c1bf614884668716eea442f2a7c7c6ba1256cf,0d960e5da9765d1f31163f4deb922ee32fe47151697390307f6023d034d11385,b92a2e2d3dea8d2c3da50f4c0598cd7f5c5d1d63dc6a3ad551267873f8c3727e,3060,3060,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,6164,5984,0.5150401069518716,18.774852752685547,0.16965122520923615,0.8284558057785034
development,49,n03220513/ILSVRC2012_val_00006359_n03220513,538,6.0,2001,raw,9,raw_m9,1,0,0,1,0,1,0,0,0.001768867924528302,9,538,0,,28,c486734fb3032bea56296e954b5854a694cdcdbdb44a6b2057507663f689b40d,6c47747b22fef34c608caa6ff8c1bf614884668716eea442f2a7c7c6ba1256cf,a2a19e4c7d8ba48b613ca5189b7b68a5a175e3566eb0db594906b6c5e35f4cc0,0ba383d06095c9ef95e5a487e331856f501d9b4cec88749f55cd8f5ddd5d749c,5088,5088,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,10220,5984,0.8539438502673797,20.642154693603516,0.1298506259918213,0.8949480056762695
development,49,n03220513/ILSVRC2012_val_00006359_n03220513,538,6.0,2001,arithmetic,7,arithmetic_m7,1,1,0,1,1,1,1,1,0.0,7,538,30,,3,206a4e9b23cbbdb12ce44ae5476b028bd3559a2b54dfedb758f5fc50cc4baa89,6c47747b22fef34c608caa6ff8c1bf614884668716eea442f2a7c7c6ba1256cf,b6e50985cdf19b0c54a178695cf0c2cdae4a1a7988010666331ef9f8572acc20,833b6c73b53c348940b63341fdc3b4b4a62020c1c4bebd7b932b4b0a782b24d6,1860,1567,1567,1567,False,94,2966,3060,6120.0,25,16,6,188,16,6,3178,5932,0.26786918408631155,17.350587844848633,0.2540036141872406,0.7763766050338745
development,49,n03220513/ILSVRC2012_val_00006359_n03220513,538,6.0,2001,arithmetic,8,arithmetic_m8,1,1,0,1,1,1,1,1,0.0,8,538,30,,15,7228ea67988f68206b9a3715dd4dca41b5efe527eb62755d5ad3dab5a5ebaeb3,6c47747b22fef34c608caa6ff8c1bf614884668716eea442f2a7c7c6ba1256cf,689f5a30d22256d397cbb11fa4e06991e8ca772bcee0db8443776320c80decf6,31ad72c0ad54759bcb69d0b7476471562709e012f416c72df4ac131cdff886b9,3060,2525,2525,2525,False,94,2966,3060,6120.0,25,16,6,188,16,6,5094,5932,0.429366149696561,18.774852752685547,0.16965122520923615,0.8284558057785034
development,49,n03220513/ILSVRC2012_val_00006359_n03220513,538,6.0,2001,arithmetic,9,arithmetic_m9,1,1,0,1,1,1,1,1,0.0,9,538,30,,25,70bea4dfe21014166ee8aea68a5ae8530433f49ae9206f7667c8a17303dfbcaf,6c47747b22fef34c608caa6ff8c1bf614884668716eea442f2a7c7c6ba1256cf,ed96dc28bc9f07d3b61d486b7898a81d2e822d0ee3aa9e1c943a2732b01fcce8,2e7f79a0a2bc4cb9efb7cdac5fc45bd48df9840e4660c1d6cf553eeb45d56195,5088,4048,4048,4048,False,94,2966,3060,6120.0,25,16,6,188,16,6,8140,5932,0.6861092380310182,20.770462036132812,0.12565234303474426,0.9017272591590881
development,49,n03220513/ILSVRC2012_val_00006359_n03220513,538,6.0,2002,raw,7,raw_m7,1,1,0,1,1,1,1,1,0.0,7,538,0,,3,206a4e9b23cbbdb12ce44ae5476b028bd3559a2b54dfedb758f5fc50cc4baa89,6c47747b22fef34c608caa6ff8c1bf614884668716eea442f2a7c7c6ba1256cf,84e1269ef1e66a4a9f1a78cb2a3a9668e09a925ba56b0f8c2a76bbafb2812977,5cf1db0b0f4057c693dbb2954afdd1d8bf944c145a5e34b718fc09b4d8dfe779,1860,1860,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,3764,5984,0.3145053475935829,17.350587844848633,0.2540036141872406,0.7763766050338745
development,49,n03220513/ILSVRC2012_val_00006359_n03220513,538,6.0,2002,raw,8,raw_m8,1,1,0,1,1,1,1,1,0.0,8,538,0,,15,7228ea67988f68206b9a3715dd4dca41b5efe527eb62755d5ad3dab5a5ebaeb3,6c47747b22fef34c608caa6ff8c1bf614884668716eea442f2a7c7c6ba1256cf,9dae488541daa11683b45bc2672d6108f8de1a5980fa4a5dd9161836f761fdd9,b92a2e2d3dea8d2c3da50f4c0598cd7f5c5d1d63dc6a3ad551267873f8c3727e,3060,3060,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,6164,5984,0.5150401069518716,18.774852752685547,0.16965122520923615,0.8284558057785034
development,49,n03220513/ILSVRC2012_val_00006359_n03220513,538,6.0,2002,raw,9,raw_m9,1,0,0,1,0,1,0,0,0.00884433962264151,9,538,0,,29,7fd87fe6190a4c6e13c6a2e781f1c6979c5beabeff7b0911b91fd7bb4fe0eac1,6c47747b22fef34c608caa6ff8c1bf614884668716eea442f2a7c7c6ba1256cf,127137d05e7b8ed8307be68191fb28cf1f5236106554fbbefb87e4d2fe32c011,0ba383d06095c9ef95e5a487e331856f501d9b4cec88749f55cd8f5ddd5d749c,5088,5088,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,10220,5984,0.8539438502673797,20.645538330078125,0.1264309585094452,0.8804395198822021
development,49,n03220513/ILSVRC2012_val_00006359_n03220513,538,6.0,2002,arithmetic,7,arithmetic_m7,1,1,0,1,1,1,1,1,0.0,7,538,30,,3,206a4e9b23cbbdb12ce44ae5476b028bd3559a2b54dfedb758f5fc50cc4baa89,6c47747b22fef34c608caa6ff8c1bf614884668716eea442f2a7c7c6ba1256cf,48d16c65b77af9da34a3a1d0115a8553100489cfd189fc1fb9c1834a5cabb3dd,833b6c73b53c348940b63341fdc3b4b4a62020c1c4bebd7b932b4b0a782b24d6,1860,1567,1567,1567,False,94,2966,3060,6120.0,25,16,6,188,16,6,3178,5932,0.26786918408631155,17.350587844848633,0.2540036141872406,0.7763766050338745
development,49,n03220513/ILSVRC2012_val_00006359_n03220513,538,6.0,2002,arithmetic,8,arithmetic_m8,1,1,0,1,1,1,1,1,0.0,8,538,30,,15,7228ea67988f68206b9a3715dd4dca41b5efe527eb62755d5ad3dab5a5ebaeb3,6c47747b22fef34c608caa6ff8c1bf614884668716eea442f2a7c7c6ba1256cf,3cbdd8074286500a24d11345b771ffefa568ae6283f473b3a3ba66c6597bb276,31ad72c0ad54759bcb69d0b7476471562709e012f416c72df4ac131cdff886b9,3060,2525,2525,2525,False,94,2966,3060,6120.0,25,16,6,188,16,6,5094,5932,0.429366149696561,18.774852752685547,0.16965122520923615,0.8284558057785034
development,49,n03220513/ILSVRC2012_val_00006359_n03220513,538,6.0,2002,arithmetic,9,arithmetic_m9,1,1,0,1,1,1,1,1,0.0,9,538,30,,25,70bea4dfe21014166ee8aea68a5ae8530433f49ae9206f7667c8a17303dfbcaf,6c47747b22fef34c608caa6ff8c1bf614884668716eea442f2a7c7c6ba1256cf,339f95d61e6bea8fab62e3dd72aba63152f9fe0605efd94e4ebb6d52cb2daf6d,2e7f79a0a2bc4cb9efb7cdac5fc45bd48df9840e4660c1d6cf553eeb45d56195,5088,4048,4048,4048,False,94,2966,3060,6120.0,25,16,6,188,16,6,8140,5932,0.6861092380310182,20.770462036132812,0.12565234303474426,0.9017272591590881
development,49,n03220513/ILSVRC2012_val_00006359_n03220513,538,6.0,2003,raw,7,raw_m7,1,1,0,1,1,1,1,1,0.0,7,538,0,,3,206a4e9b23cbbdb12ce44ae5476b028bd3559a2b54dfedb758f5fc50cc4baa89,6c47747b22fef34c608caa6ff8c1bf614884668716eea442f2a7c7c6ba1256cf,96ec7baf145894544f30aa9953443a54518278f1d0b4c499932d60a22aa6973d,5cf1db0b0f4057c693dbb2954afdd1d8bf944c145a5e34b718fc09b4d8dfe779,1860,1860,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,3764,5984,0.3145053475935829,17.350587844848633,0.2540036141872406,0.7763766050338745
development,49,n03220513/ILSVRC2012_val_00006359_n03220513,538,6.0,2003,raw,8,raw_m8,1,1,0,1,1,1,1,1,0.0,8,538,0,,15,7228ea67988f68206b9a3715dd4dca41b5efe527eb62755d5ad3dab5a5ebaeb3,6c47747b22fef34c608caa6ff8c1bf614884668716eea442f2a7c7c6ba1256cf,29b9d055a2e7528ace5363de41bf4272ee83075ec0d7bdc58c4e3c67c26a915f,b92a2e2d3dea8d2c3da50f4c0598cd7f5c5d1d63dc6a3ad551267873f8c3727e,3060,3060,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,6164,5984,0.5150401069518716,18.774852752685547,0.16965122520923615,0.8284558057785034
development,49,n03220513/ILSVRC2012_val_00006359_n03220513,538,6.0,2003,raw,9,raw_m9,1,0,0,1,0,1,0,0,0.003537735849056604,9,538,0,,30,18d58d5ae8846e795dbad600535ad8bc6d173022fd279749ede0a7a86a6fb56e,6c47747b22fef34c608caa6ff8c1bf614884668716eea442f2a7c7c6ba1256cf,36ab6b53284d02df065ebf0abee3b21f3d5b2990b84e6429a4a16bec35c8763a,0ba383d06095c9ef95e5a487e331856f501d9b4cec88749f55cd8f5ddd5d749c,5088,5088,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,10220,5984,0.8539438502673797,20.680652618408203,0.13081608712673187,0.8974802494049072
development,49,n03220513/ILSVRC2012_val_00006359_n03220513,538,6.0,2003,arithmetic,7,arithmetic_m7,1,1,0,1,1,1,1,1,0.0,7,538,30,,3,206a4e9b23cbbdb12ce44ae5476b028bd3559a2b54dfedb758f5fc50cc4baa89,6c47747b22fef34c608caa6ff8c1bf614884668716eea442f2a7c7c6ba1256cf,49d4b70edf99d552e60eebe34fdd2f8341e045873aab62e876460e5dbcad3756,833b6c73b53c348940b63341fdc3b4b4a62020c1c4bebd7b932b4b0a782b24d6,1860,1567,1567,1567,False,94,2966,3060,6120.0,25,16,6,188,16,6,3178,5932,0.26786918408631155,17.350587844848633,0.2540036141872406,0.7763766050338745
development,49,n03220513/ILSVRC2012_val_00006359_n03220513,538,6.0,2003,arithmetic,8,arithmetic_m8,1,1,0,1,1,1,1,1,0.0,8,538,30,,15,7228ea67988f68206b9a3715dd4dca41b5efe527eb62755d5ad3dab5a5ebaeb3,6c47747b22fef34c608caa6ff8c1bf614884668716eea442f2a7c7c6ba1256cf,1a5dc7c59fd3b04111c10a7490954718071bfde11f09aa54fe0446e8f3be2ea6,31ad72c0ad54759bcb69d0b7476471562709e012f416c72df4ac131cdff886b9,3060,2525,2525,2525,False,94,2966,3060,6120.0,25,16,6,188,16,6,5094,5932,0.429366149696561,18.774852752685547,0.16965122520923615,0.8284558057785034
